query_id	query_terms	doc_id	audio_filename	summary_type	summary	rank
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	a3c44742e2aac701dc19119f9e932669	20150218-twt02-alstoniv	text_auto	very little credit for the postponement of the executions of the superbowl stand with united nations special	8
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	f58b60cc90043af51b3a040015afb3ae	20150306-twt03-gregjenett	text_auto	of that for the shannon to come and families in bali steering the time in which the prisoners held at	9
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	dd2d74fdfbfb3934f5793d128e392e3a	20150216-pm04-balilive	text_auto	transfer to a sentence from a prison in bali so they can be executed on other islands legal and security	10
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	aa5f28277aff96ab167725128252d7fe	20141021-twt10-mentalshortage	text_auto	because of a shortage of beds atlanta  Just ate twenty three patients waiting for mental health bed in one	1
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	955b641156c2f37f3bab14366b67a76d	20150204-pm08-samental	text_auto	town in adelaide magintude apartments has less mental health patients sadated days waiting for a bed pick	2
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	ce3fbe6c6141d78f5a8a3d3f48bcfa55	20141106-rnam01-ebolareax	text_auto	dollars  We haven't gotten to stop a hundred bed hospital in sierra leon first raise now spending of the	3
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	ee54957924378e397fab77a5bef17e9f	20141027-am02-ebolaiv	text_auto	still struggling with a pretty cool lack of hospital beds and stuff to contain the outbreak  I say I work	4
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	ccffd31190dde829275028808345555f	20141120-pm08-postnatal	text_auto	that I'm on the know what helps  He said he's got a bed that folds	5
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	dc695e0f2e5e25509cc7fc1b2eeb599	20141105-pm02-ebola24m	text_auto	that money will be spent on running a one hundred bed british built about treatment center in sierra leah	6
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	c5a5dec8cbd17eaff3263816104ad1d2	20141017-twt01-ebolacrisis	text_auto	other responded  If I seem to be shortages of results is like hospital bed daniel stewart houston city childrens	7
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	19688a41cb25c30364c145400a7fd959	20141015-twt09-bedshortage	text_auto	of last night  It was still patients waiting on beds  She says the showcase doesn't mean creek court	8
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	d6af3490ea167d5371b22040f30f077	20150216-twt05-cricketbrawl	text_auto	stages of india scratching victory the pakastani adelaide doses of people clashed in san are is so club	9
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	3179192bde250810169e5606b7b3ba39	20141009-pm05gpcopayment	text_auto	thousand hospital  Presentation is the baseball team  The police mom said the impact on hospitals will be	10
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	d1790ccd0e01f83384f209a46d262378	20150219-twt11-mentalplay	text_auto	is taking its to we could study to the adelaide fringe festival to try to start a conversation about one	1
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	b99feeb38be53d1090f6022b770ddee1	20150213-twt11-blindparade	text_auto	around will sit around the lake city annual fringe festival     monthly meetings kicks off to lunch with	2
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	a04a11096d4e09589dd92f712e04fafb	20141115-sam07-feastfestival	text_auto	Atlantic station is the festival citimobile display of the next fortnight tens of thousands of people	3
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	9bb6fa332ef6de9ab5003c5e292a093f	20141128-pm08-huntfestguns	text_auto	Opponents of an annual hunting festival on the south coast of new south wales periods in the room and	4
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	9c5eaa75d17882996a4a22a8c8cf8	20141226-am05-christmastrash	text_auto	This is gift giving season has brought some unwelcome surprise is for sterling investments  Susan  S	5
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	f600443dd9ac36cb45decc6b98d0536e	20150209-pm10-drugdeath	text_auto	patrols of festivals others have renewed calls let people you still testing kits at festivals bridget brennan	6
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	5f7fc30efe2232ca81560168913614e	20141126-twt-hugheslatest	text_auto	for excepting the ups and downs of bring on the fringe of the straightest system wondered since no changes	7
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	bc0f110fce65fe9c891a2cd27cfbae6d	20150220-eam03-icehouse	text_auto	on facility treaty on statics on melbourne open fringes  Tyson hosted approach twenty education work and	8
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	22e582e40f3b145fbde3c73bdd17d831	20150209-pm11-boatliteracy	text_auto	was auctioned today as part of the wooden boat festival in hope by the city of the be reports crowd together	9
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	d68f915b452f6a17135b5b7e480d5cab	20150219-am09-goatyear	text_auto	loves and the ones you love the in china's spring festival is a special important for the millions of factory	10
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	d1f9529b34d64e348705f0f0b9a30d10	20130204-twt10-inquestdelay	text_auto	The family never it's a woman who died in police custody in western australia demanding intelligent inquest	1
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	394616085a082e32bfef5f53584ce677	20142023-pm07-deathrally	text_auto	member of the average woman's ms to who died in police custody in august in past the west side in penny	2
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	d7d949b64821f63f9fc791ea2762b39	20141114-pm03-g20rallyrpl	text_auto	leaders to help family members of people who died in police custody city of months  I ignoring the plight tiffany	3
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	bd6b2cc11d7606038c41d6fdcb681a18	20141209-rnpm06-tangcoroners	text_auto	s in regards to people that we have nikki and custody like to talk to tyson biting today medical issues	4
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	1dfc566872139b30d110c603a3924f8e	20141023-rnam06-wadeathupdate	text_auto	The family of an average woman who died in police custody with this triangle besided devastated to learn	5
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	8aa280c237301adc3598bfe1628d60a5	20141016-pm10-dvresponse	text_auto	inside a became one of those women when her ex is strain has been by the status of that can have ready	6
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	4f6aa5f61da19e7443b774dff439f999	20150202-twt11-racefixing	text_auto	twins driveins and I miss you in custody and being questioned by police about allegations that I will fall	7
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	f1b3ad0f151ab693f2124926825c5626	20141104-pm09-dvjail	text_auto	er or serious sold have to serve some time in custody vicki loughlin coaches the coasts in a women's	8
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	77006aa1d595f8ce92d17b606c7c0efd	20141119-twt08-palmisland	text_auto	die in police custody is safe with ten random entries and original manster with type into police ca Sending	9
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	377ea775a22d2aab929fbffe882e6fb	20141020-rnam04-bangladeshtrafficking	text_auto	monotone voice of full information shawntyse thai police discovered more than a hundred deeply traumatize	10
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	96cca7b3653fcfc6ea0e38a7312331e0	20150327-eam01-crashshock	text_auto	to shop in conclusion one the pilots of the germanwings flight nine five two five knowingly crashed a	1
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	e0881a36f97af892cb7017774ce3642d	20150328-sam0102-crashpilotgermanpilot	text_auto	tonight the cockpit voice recordings from the germanwings flight that crashed into the frame shop to get	2
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	d1395e9b76ef39fe30593feed32cf9c0	20150327-twt01-pilotprofile	text_auto	Is the young german car pilots barricade in filled online copies of jen wings like nine five two fiv	3
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	3609d9f13622e227b9ed3cc159fabd01	20150331-eam01-suicidelubitz	text_auto	German prosecutors revealed the pilot respected of deliberately crashing a plane in the french alps	4
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	5ad5c88cd31bb3cf23120310f0cf08c5	20150325-twt01-alpscrash	text_auto	The airbus a three twenty was operated by germanwings a budget a line homes by the times that the company's	5
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	20397cc62952c9159306b287d0ca21ea	20150327-rnam02-planefollow	text_auto	cation to be apparent deliberate destruction of germanwings flight nine twenty five  I wanna bid on it already	6
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	d332522cecfd5549d3da262fea416359	20150326-twt03-germanwingcrash	text_auto	solidarity With the families of the victims germanwings see yo thomas winkelman promising  It will help	7
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	5a47da0affb63552080939e18578136b	20150225-am01-patrickmclureiv	text_auto	down to five times for hes just write it also recommends talking eligibility for the disability support	8
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	c53d7b5a21869cf4b008981173b8f4fa	20141010-rnam02-kobane	text_auto	Titties forces side of school the advance of islamic statements in the syrian port town of khubani's	9
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	b7bb6c2af90ae4fafd373131cf4fb5a5	20150311-twt01-pearsoniv	text_auto	Indigenous later no patience is the prime minister's comments to the average of people living in remote	10
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america re-establishing diplomatic relations	bd0cb5b53450601e053f7ec3943b5b10	20141218-pm04cubalibre	text_auto	usa rennemede united states and cuba a restoring diplomatic relations leads a buzz countries  My dinner	1
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america re-establishing diplomatic relations	e7a6840bd6e9e54811331e097a55e9d0	20141218-twt05-yanquishavana	text_auto	correspondent michael vincent reports festivities in cuba in the rain shadow president castro's and president	2
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america re-establishing diplomatic relations	cb9125cdd6b8a8c2d84a6ef987ee44fe	20141218-twt06-henkencuba	text_auto	Ted hankins is a cuba analyst at the city university of new york baruch college not     but he called	3
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america re-establishing diplomatic relations	620bd778f2498fa9606bf5ee7f656f7e	20141017-twt09-colomboplan	text_auto	Make students politicians and diplomats and entering in georgia come to the shop tonight to celebrate	4
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america re-establishing diplomatic relations	4b59c460b8d9cac6bebeb93667d9c8eb	20141218-am06-cubaobamarpl	text_auto	about sick today to bring about a transformation of cuba city overnight but I am convinced the to a policy	5
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america re-establishing diplomatic relations	9d0e3228ca85ffd54cd7beed6f890a42	20141028-twt08-alcoholsummit	text_auto	Health experts police in victims of alcohol related violence old the national alcohol thomas kean camber	6
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america re-establishing diplomatic relations	428968f4f9fac039e78590f657be824	20141014-pm01-russian-response	text_auto	kremlin and all but I just don't know yet as a diplomat  Do you think that is sort of comments     that	7
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america re-establishing diplomatic relations	30343491a77fec6c2bfdc6311b49ec8e	20141027-pm10-chocolatememory	text_auto	chocolate lovers cutco could help to cure aids related memory decline that is bad news to heat up enough	8
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america re-establishing diplomatic relations	bc3e4fc2f317ca3a0e7e6b82c3e35f8a	20141021-pm07-goughchina	text_auto	he got back he can from send messages through diplomatic channels that would I figure we look bad cough	9
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america re-establishing diplomatic relations	84146008f319a77e2af01652f7f291cc	20141002-twt01-IRAQMISSION	text_auto	completed this is support missions over iraq more diplomatic in legal hurdles need to be treated in baghdad	10
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	e2785af27cc60248f882022fe3e474a0	20141031-pm05-newcrestvote	text_auto	glitters is not gold it delivered a big protest against the pan balances of the company executives need a half	1
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	175a0db11811a6174e948556f6f28755	20150212-twt07-telstraprofit	text_auto	Mcconnell the company chief executive his way im only sixteen cinderella for parties  Toaster boston	2
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	a91cc837d5752577939e1b5263c013e3	20150313-twt04-iinettakeover	text_auto	older like a nightly protest like this but nick harris I jesus on the companies keep their businesses	3
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	db76235fcc7f2f122b179e02e8ddf3c	am20141107-am-lambieRPL	text_auto	thinking it will your colleagues support you and vote against old of midlakes license other night have	4
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	1039d3373d4620ff89395aff7b89ad5	20141107-pm4-lambiebreakout	text_auto	below inflation pay deal meted out to the defense forces said it is also the plan to vote against every	5
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	5e90cf809e5c33a796cd430ab1d4436e	20141017-pm10-tvstreaming	text_auto	and tablets  Now one of the leading u s a tv companies announced it's amy at those users with the direct	6
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	2095d9273cb8b1a7f63312afb5648df8	20141028-am07-africabribes	text_auto	management company  That's based in texas with to teresa brown  The world is for mrs  Executive andy schmiess	7
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	8489485299f98373826720e4e8f80170	20141107-twt01-lambieagain	text_auto	much does it cost comma and cream cheese to tend to vote against her colleagues elizabeth defense heidi least	8
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	1cfeca466a4626cbe45a9cf43b8c87de	20141128-twt07-googlebreakup	text_auto	moves in the european parliament     I'm putting a vote of annoyed with most in Is there would like to	9
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	e2705b00978d3215490492e3921d36d2	20141015-pm05-techeggs	text_auto	issues let up last week when microsoft chief executive apologized saying women in alrighty  So I'll stop	10
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	a35d320258f3cecf94fb65c55a439a5d	20141220-am07-cfmeu	text_auto	tickets in port side of the road commission was called a royal commission and corruption of the caucuses	1
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	2a3f38cb03ec0dfbcffe210013862258	20141031-pm01-rplcunionstaskforce	text_auto	condition eighty union corruption questions not Call college courses what is the royal commission is looking	2
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	6d0f60c8a5815e0a714931bc4cae84ce	20141219-pm04-commissionfollow	text_auto	The trade union will commissions confirm reports says charges should be considered against officials	3
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	ee574969e572723d870fa773dc11dad3	20141219-twt08-unioncommissionrpl	text_auto	The roll commission a into trade union got manson corruption  Has cold forty commonwealth director of	4
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	2fb5e2affb90eae4a57febcfe4e7c892	20141017-pm05-bigjim	text_auto	was called into question today as the trade union  Well commission was recalled to him more about alleged	5
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	21ea15b1aab631ca3a349609299045d3	20141101-sam02-unionfallout	text_auto	another state workers union official reports criminal offenses thesis a commission to recommend  I be charged	6
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	fe66eead0455fc7fb9a63cd3176ace2f	20141007-pm02-commissionextended	text_auto	Diamonds extended the royal commission in to trade union governments in corruption by now the yet it	7
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	2329913dac2f8b9b242d50321ed1bbc7	20141219-twt09-actureax	text_auto	reading of the report did not recommendations  I broke up and free structure the trade union movement is	8
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	ba34e86a5afc38bf1ab10f7a20c1bce4	20141008-rnam03-brandiscommision	text_auto	days to respond to the letter that the union will commission while commissioner status lisa is not really	9
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	9f008f4164a7857ef788c24d4ec91a36	20150212-eam01-kidsdetention	text_auto	d children in affected  They should be of royal commission to look at the long term health effects of	10
