query_id	query	doc_id		filename	summary_type	summary	rank
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	a6d7e7357dcdc4c796a1e7409a2f18c7		20150226-twt04-georgeqna	text_manual	Two Australians are still being held in Kerobokan Prison in Bali and are yet to be transferred	2
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	f58b60cc90043af51b3a040015afb3ae		20150306-twt03-gregjenett	text_manual	plenty of that for the Chan and Sukumaran families in Bali during the time in which the prisoners were held	3
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	dd2d74fdfbfb3934f5793d128e392e3a		20150216-pm04-balilive	text_manual	plans to transfer two Australians from a prison in Bali so they can be executed on another island    Legal	4
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	d5ec861f6d94a2d472ea900401e71095		20150304-twt02-baligeorge	text_manual	Indonesia correspondent George Roberts joins us now in Bali    George, are Indonesian authorities giving any	5
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	612f5ac45e0c899b164fc00d42bb824d		20150304-twt03-balipetermorrisey	text_manual	have left Bali for Nusakambangan Island, where Indonesia's death row prisoners are executed    One of	6
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	86919e2a75ea2c2c8ad734b34ecbf24		20150228-cr01-balinine	text_manual	have been on death row in Bali since 2006 for their part in the so-called "Bali Nine" drug smuggling group	7
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	dff38b8bb0cb1455ae812315cc37bb4c		20150216-am02-balicross	text_manual	next round of executions in Bali    Our Indonesia correspondent George Roberts is in Bali and I spoke to	8
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	10a24da47400132fdb9bce6bf4cdd2c8		20150205-twt02-balicraven	text_manual	the Indonesian government executes the two Australians on death row in Bali    The courts have denied	9
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	c6de2067b5296c2ee3ad8dd1eebca966		20150212-pm01-baliplea	text_manual	Myuran Sukumaran from prison in Bali to the island where they will be executed by firing squad  Precisely	10
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	aa5f28277aff96ab167725128252d7fe		20141021-twt10-mentalshortage	text_manual	of the Royal Adelaide Hospital yesterday, 23 mental health patients were waiting for a bed    One had been	1
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	19688a41cb25c30364c145400a7fd959		20141015-twt09-bedshortage	text_manual	there were still patients waiting on beds  But she's says the shortage doesn't mean clinical choices were	2
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	ce3fbe6c6141d78f5a8a3d3f48bcfa55		20141106-rnam01-ebolareax	text_manual	million from the Abbott Government to staff a 100 bed hospital in Sierra Leone    Australia is now spending	3
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	955b641156c2f37f3bab14366b67a76d		20150204-pm08-samental	text_manual	says another one will be set up at the Royal Adelaide Hospital     Ideally what we'd like to	4
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	ee54957924378e397fab77a5bef17e9f		20141027-am02-ebolaiv	text_manual	are still struggling with a critical lack of hospital beds and staff to contain the outbreak    They say	5
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	ccffd31190dde829275028808345555f		20141120-pm08-postnatal	text_manual	Overall there certainly is a shortage  Unfortunately there's often quite long waiting	6
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	dc695e0f2e5e25509cc7fc1b2eeb599		20141105-pm02-ebola24m	text_manual	Most of that money will be spent on running a 100-bed British-built Ebola treatment centre in Sierra Leone	7
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	c5a5dec8cbd17eaff3263816104ad1d2		20141017-twt01-ebolacrisis	text_manual	responders are facing severe shortages of resources like hospital beds    Daniel Stewart is from Save	8
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	3179192bde250810169e5606b7b3ba39		20141009-pm05gpcopayment	text_manual	a Senate committee on health are gathering in Adelaide with one topic dominating discussions - the proposed	9
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	d6af3490ea167d5371b22040f30f077		20150216-twt05-cricketbrawl	text_manual	stages of India's crushing victory over Pakistan in Adelaide, dozens of people clashed inside an RSL club in	10
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	d1790ccd0e01f83384f209a46d262378		20150219-twt11-mentalplay	text_manual	is taking its story to the stage at the Adelaide Fringe Festival to try to spark a conversation about why	1
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	b99feeb38be53d1090f6022b770ddee1		20150213-twt11-blindparade	text_manual	around the world have arrived in Adelaide for the annual Fringe Festival    The month long event kicks off	2
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	a04a11096d4e09589dd92f712e04fafb		20141115-sam07-feastfestival	text_manual	Adelaide's reputation as the Festival City will be on display over the next fortnight	3
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	9bb6fa332ef6de9ab5003c5e292a093f		20141128-pm08-huntfestguns	text_manual	Opponents of an annual hunting festival on the south coast of NSW are furious    The Narooma	4
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	9c5eaa75d17882996a4a22a8c8cf8		20141226-am05-christmastrash	text_manual	listed on the share market use the cover of the festive fog to purge their bad news    But market analysts	5
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	f600443dd9ac36cb45decc6b98d0536e		20150209-pm10-drugdeath	text_manual	patrols at festivals    Others have renewed calls to let people use pill testing kits at festivals    Bridget	6
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	5f7fc30efe2232ca81560168913614e		20141126-twt-hugheslatest	text_manual	for accepting the ups and downs of being on the fringe of Australia's test and one day teams    Now, it	7
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	bc0f110fce65fe9c891a2cd27cfbae6d		20150220-eam03-icehouse	text_manual	facility treating ice addicts on Melbourne's urban fringe is taking a holistic approach, blending education	8
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	22e582e40f3b145fbde3c73bdd17d831		20150209-pm11-boatliteracy	text_manual	was auctioned today as part of the Wooden Boat Festival in Hobart    Felicity Ogilvie reports    (Sound	9
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	d68f915b452f6a17135b5b7e480d5cab		20150219-am09-goatyear	text_manual	the ones who love her    In China, the Spring Festival is especially important for the millions of factory	10
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	d1f9529b34d64e348705f0f0b9a30d10		20130204-twt10-inquestdelay	text_manual	The family of an Aboriginal woman who died in police custody in Western Australia are demanding	1
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	394616085a082e32bfef5f53584ce677		20142023-pm07-deathrally	text_manual	the country in memory of Aboriginal woman Ms Dhu, who died in police custody in August    In Perth, the	2
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	d7d949b64821f63f9fc791ea2762b39		20141114-pm03-g20rallyrpl	text_manual	of those who have died in police custody spoke about the need for increased police accountability	3
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	1dfc566872139b30d110c603a3924f8e		20141023-rnam06-wadeathupdate	text_manual	The family of an Aboriginal woman who died in police custody in Western Australia in August	4
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	bd6b2cc11d7606038c41d6fdcb681a18		20141209-rnpm06-tangcoroners	text_manual	vulnerable and in our care and in our custody      Victoria Police has sacked one officer who was	5
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	77006aa1d595f8ce92d17b606c7c0efd		20141119-twt08-palmisland	text_manual	how he died, in police custody     The deceased was Cameron Doomadgee, an Aboriginal man who	6
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	8aa280c237301adc3598bfe1628d60a5		20141016-pm10-dvresponse	text_manual	to the Premier, rather than the police    He was scathing of the police response in the lead up to her	7
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	4f6aa5f61da19e7443b774dff439f999		20150202-twt11-racefixing	text_manual	trainers, drivers and owners are in custody and being questioned by police about allegations that they were	8
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	f1b3ad0f151ab693f2124926825c5626		20141104-pm09-dvjail	text_manual	serious assault will have to serve some time in custody    Vicki Lachlan co-chairs the Coalition of Women's	9
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	377ea775a22d2aab929fbffe882e6fb		20141020-rnam04-bangladeshtrafficking	text_manual	"appropriate treatment"    Thai police say they now have in custody more than 130 people, mainly from	10
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	d1395e9b76ef39fe30593feed32cf9c0		20150327-twt01-pilotprofile	text_manual	Flight recordings indicate that 28-year-old Andreas Lubitz locked the captain out of the cockpit before	1
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	96cca7b3653fcfc6ea0e38a7312331e0		20150327-eam01-crashshock	text_manual	French Alps    The co-pilot, named as German Andreas Lubitz, had 630 hours flying time, and was a trusted	2
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	e0881a36f97af892cb7017774ce3642d		20150328-sam0102-crashpilotgermanpilot	text_manual	doctor's certificate at the home of Andreas Lubitz, the co-pilot of Germanwings flight 9525, but they say it	3
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	3609d9f13622e227b9ed3cc159fabd01		20150331-eam01-suicidelubitz	text_manual	years ago before he received his licence to fly    Lubitz is blamed for killing himself and 149 others in	4
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	20397cc62952c9159306b287d0ca21ea		20150327-rnam02-planefollow	text_manual	The investigation into the crash of the Germanwings flight has turned into a homicide case, but for	5
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	5ad5c88cd31bb3cf23120310f0cf08c5		20150325-twt01-alpscrash	text_manual	HALL  As bitter cold and darkness envelopes the Germanwings crash site in the French Alps, search and recovery	6
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	28b89d702445c24971aba65ef68ee9e5		20150330-twt6-german-pregnantRPL	text_manual	until cruising altitude where the co-pilot Andreas Lubitz started acting more oddly    He used the words	7
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	8d2b8ed459f15dcb9aa5fd5c84e86318		20150330-pm01-cockpitsecurity	text_manual	voice recorder from the Germanwings flight has revealed the co-pilot Andreas Lubitz locked his colleague	8
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	d332522cecfd5549d3da262fea416359		20150326-twt03-germanwingcrash	text_manual	CEO of the Lufthansa group, owner of the budget Germanwing Airline, has described these as the darkest hours	9
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	a7234090c1dd4dcc00ce3ec1143505e4		20150330-rnam04-crashupdate	text_manual	newspaper features the now well-known face of Andreas Lubitz  The articles inside make for grim reading	10
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	bd0cb5b53450601e053f7ec3943b5b10		20141218-pm04cubalibre	text_manual	enemies, the United States and Cuba are restoring diplomatic relations    The leaders of both countries	1
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	e7a6840bd6e9e54811331e097a55e9d0		20141218-twt05-yanquishavana	text_manual	try to push Cuba towards collapse      Across the Caribbean in Little Cuba in Miami there's	2
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	cb9125cdd6b8a8c2d84a6ef987ee44fe		20141218-twt06-henkencuba	text_manual	the way that the government of Cuba had hoped and the people of Cuba have been frustrated    I think	3
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	4b59c460b8d9cac6bebeb93667d9c8eb		20141218-am06-cubaobamarpl	text_manual	thaw  The United States and Cuba are talking about normalising relations    The historic shift was announced	4
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	620bd778f2498fa9606bf5ee7f656f7e		20141017-twt09-colomboplan	text_manual	Academics, students, politicians and diplomats are gathering in Yogyakarta this afternoon to	5
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	9d0e3228ca85ffd54cd7beed6f890a42		20141028-twt08-alcoholsummit	text_manual	that we have alcohol-related cases of domestic violence, we have alcohol-related cases of child neglect	6
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	428968f4f9fac039e78590f657be824		20141014-pm01-russian-response	text_manual	say that this is obviously quite unusual for diplomatic practice to go this personal and, we may say	7
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	30343491a77fec6c2bfdc6311b49ec8e		20141027-pm10-chocolatememory	text_manual	age-related memory decline      He says the study pertains to normal age-related memory	8
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	bc3e4fc2f317ca3a0e7e6b82c3e35f8a		20141021-pm07-goughchina	text_manual	and Australia was on the path to opening diplomatic relations with the world's most populous nation	9
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	84146008f319a77e2af01652f7f291cc		20141002-twt01-IRAQMISSION	text_manual	their first support missions over Iraq, but more diplomatic and legal hurdles need to be cleared in Baghdad	10
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	e2785af27cc60248f882022fe3e474a0		20141031-pm05-newcrestvote	text_manual	against the executive pay plans    It's the third biggest protest vote against an ASX top 100 company since	1
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	175a0db11811a6174e948556f6f28755		20150212-twt07-telstraprofit	text_manual	Another company chief executive has weighed in on the leadership tensions in the Liberal	2
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	db76235fcc7f2f122b179e02e8ddf3c		am20141107-am-lambieRPL	text_manual	threatening to vote against all Government bills unless it gives members of the military a bigger pay rise	3
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	1039d3373d4620ff89395aff7b89ad5		20141107-pm4-lambiebreakout	text_manual	inflation pay deal meted out to the defence forces    The Senator's also declared she'll vote against every	4
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	5e90cf809e5c33a796cd430ab1d4436e		20141017-pm10-tvstreaming	text_manual	phones and tablets  Now one of the leading US pay TV companies has announced that it's aiming at those users	5
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	2095d9273cb8b1a7f63312afb5648df8		20141028-am07-africabribes	text_manual	management company that's based in Texas with subsidiaries around the world    Its former chief executive Andy	6
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	8489485299f98373826720e4e8f80170		20141107-twt01-lambieagain	text_manual	declared she's prepared to vote against her colleagues unless a better defence pay deal is done    The maverick	7
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	1f6f797f9a4d01c89eb310b789581ebd		20141003-pm07-HKACELIVE	text_manual	talks with protest leaders, but the mass demonstrations go on    The city's chief executive CY Leung has	8
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	1cfeca466a4626cbe45a9cf43b8c87de		20141128-twt07-googlebreakup	text_manual	helped found Hostworks and is now the executive chairman of the company Tier 5      I think you	9
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	e2705b00978d3215490492e3921d36d2		20141015-pm05-techeggs	text_manual	the major tech companies    The issue flared up last week when Microsoft's chief executive apologised for	10
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	a35d320258f3cecf94fb65c55a439a5d		20141220-am07-cfmeu	text_manual	Mining and Energy Union (CFMEU) has dismissed the Royal Commission into Trade Union Governance and Corruption	1
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	2a3f38cb03ec0dfbcffe210013862258		20141031-pm01-rplcunionstaskforce	text_manual	assisting the royal commission into trade unions says the former prime minister Julia Gillard committed no	2
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	6d0f60c8a5815e0a714931bc4cae84ce		20141219-pm04-commissionfollow	text_manual	Billy McMahon has had at least one royal commission into trade unions  It's their attack of choice against	3
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	ee574969e572723d870fa773dc11dad3		20141219-twt08-unioncommissionrpl	text_manual	with in this very extensive interim report of the union royal commission, there are 1,800 pages here, but	4
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	2fb5e2affb90eae4a57febcfe4e7c892		20141017-pm05-bigjim	text_manual	the trade union royal commission was recalled to hear more about alleged bribes paid to a CFMEU official	5
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	21ea15b1aab631ca3a349609299045d3		20141101-sam02-unionfallout	text_manual	assisting the trade union royal commission has cleared the former prime minister Julia Gillard of criminal	6
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	fe66eead0455fc7fb9a63cd3176ace2f		20141007-pm02-commissionextended	text_manual	The Government has extended the royal commission into trade union governance and corruption by another	7
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	2329913dac2f8b9b242d50321ed1bbc7		20141219-twt09-actureax	text_manual	of the report    There's no recommendation for overall governance restructure of the trade union movement	8
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	ba34e86a5afc38bf1ab10f7a20c1bce4		20141008-rnam03-brandiscommision	text_manual	The Royal Commission into Trade Union Governance and Corruption has been given more money	9
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	ceeb21a78a3f2a0bdf1144b395f7c1e3		20141120-pm03-cfmeuboycott	text_manual	the Royal Commission into Union Corruption    In July, Mr Kane told the commission that the union had	10
