query_id	query_terms	doc_id	audio_filename	summary_type	summary	rank
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	dbcc077418e02acd610d8034af445972	20141009-twt06-eboladog	text_metadata	Spanish protesters rally for Ebola patient's dog  The fate of the dog of a Spanish nurse who has contracted	3
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	7bd425179951becfa62b4f12568e9d6c	20141124-twt10-koaladog	text_metadata	Koala detection dog Maya to help university conservation work  Koala detection dog Maya has been recruited	4
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	b411442ff3b151ad143db87cff251f6f	20131031-twt10-obesitycostrpl	text_metadata	with obesity on the rise, some experts say controversial methods, such as medication, could be what's	5
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	e931c279cf18175936b0d86dd8e3a1d0	20141010-pm10-robsnarski	text_metadata	phone, even making them frittata and walking their dogs	6
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	d89ae40bba0c9d8ce137e60a47421378	20141002-am07-essendondecider	text_metadata	decision that found in favour of the anti-doping watch-dog ASADA  But James Hird wants to keep fighting  It	7
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	afe270cd6f5cef66da97eed5a55f04db	20150203-twt01-abbottchildcare	text_metadata	Tony Abbott dogged by leadership questions while trying to turn focus to childcare  The Prime Minister	8
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	7e1c3accc8065d5e58d9405bf9320d37	20141018-cr01-dogwhistle	text_metadata	co-authored a book deciphering its language called "Dog Whistles, Walk-Backs and Washington Handshakes",	9
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	9b6ce3e5a62d2490a3a8e8bcef1f4389	20150311-twt06-hilaryqanda	text_metadata	Clinton holds conference to put an end to email controversy  Hillary Clinton's carefully managed - and yet	10
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	8f26d0a26567e3610de0292b071b4fea	20150216-twt01-abbottbali	text_metadata	lives of the Australian drug smugglers Andrew Chan, Myuran Sukumaran, who are due to be executed by the end	11
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	5ea81d1023902eb3927008597ac0ae68	20150203-twt07-timlindseyiv	text_metadata	Politics at play in Bali Nine death penalty case, says Prof  Tim Lindsay  The two Australians on death row,	12
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	1f90380cda9df2e199f6008faa72520d	20150226-twt03-balicall	text_metadata	Government is trying to prevent the executions of two Australian drug smugglers on death row in Indonesia	13
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	83ba4cf28e580e9bbef090683ca43a10	20150213-pm03-bishopiv	text_metadata	might boycott Bali, if Indonesia executes the two ringleaders of a group of Australian drug smugglers	14
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	9a34ae84222fab3e1df985b5b60da268	20150209-eam03-balilawyerrpl	text_metadata	court challenge  Lawyers for two Australians who are due to be executed in Indonesia this month are launching	15
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	a6d7e7357dcdc4c796a1e7409a2f18c7	20150226-twt04-georgeqna	text_metadata	Bali Nine  Indonesian government continue to prepare for Chan and Sukumaran executions  Bali Nine drug	16
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	fa80cdb35acfc3f8c315c8d7114b78a7	20150218-twt01-balininevigil	text_metadata	Bali Nine  Tony Abbott not ruling out Indonesian sanctions if Bali Nine pair executed  The Prime Minister	17
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	28ff46372e2db756246f733a20d6c321	20150315-cr02-deathwatch	text_metadata	Myuran Sukumaran were moved from Bali to Nusa Kembangan, Australian media outlets moved reporters, p	18
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	f58b60cc90043af51b3a040015afb3ae	20150306-twt03-gregjenett	text_metadata	Uncertainty continues for Bali Nine families  Indonesia continues to prepare to execute Bali Nine drug traffickers	19
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	dff38b8bb0cb1455ae812315cc37bb4c	20150216-am02-balicross	text_metadata	preparations are being made for the next round of executions in Bali	20
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	aa5f28277aff96ab167725128252d7fe	20141021-twt10-mentalshortage	text_metadata	of a shortage of beds  At one stage yesterday, 23 patients were waiting for a mental health bed in one	1
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	ee54957924378e397fab77a5bef17e9f	20141027-am02-ebolaiv	text_metadata	Ebola but there is still a critical need for hospital beds and staff to help because people continue to	2
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	c5a5dec8cbd17eaff3263816104ad1d2	20141017-twt01-ebolacrisis	text_metadata	nurses are stretched and there are not enough hospital beds  Save The Children say the crisis is at a tipping	3
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	d6af3490ea167d5371b22040f30f077	20150216-twt05-cricketbrawl	text_metadata	stages of India's crushing victory over Pakistan in Adelaide, dozens of people clashed inside an RSL in Western	4
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	19688a41cb25c30364c145400a7fd959	20141015-twt09-bedshortage	text_metadata	issue alert as Perth runs out of mental health beds  Western Australia's mental health authorities declared	5
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	4711f29c4735c0a03c22fdba9f8bf471	20141211-pm05-suicidehospitals	text_metadata	of the hospital system  Mental health experts say suicide treatment in Australian hospitals is inconsistent	6
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	8520bf11eeeb2d17e1b20807a3613ae1	20150312-eam03-utahfiringsquad	text_metadata	Utah to go back to firing squads due to shortage of lethal injection drugs  The American state of Utah	7
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	7211d5367f1f669a2a3d003296bb5d83	20141203-twt10-honeyshortage	text_metadata	Tasmanian beekeepers are running out of honey due to shortage on the mainland  Australia usually produces 25	8
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	287265f691f6e4474a5a51daa03e1e6d	20141007-rnam05-kenyaprison	text_metadata	freedom thanks to training program  Faced with a shortage of lawyers and a backlog of cases, an innovative	9
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	3a349be9e91a630ab2a13b09de21cd34	20141205-rnpm03-tpvregional	text_metadata	resettled in regional areas where there are labour shortages  The decision has been welcomed by some community	10
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	d1790ccd0e01f83384f209a46d262378	20150219-twt11-mentalplay	text_metadata	Mental health takes the stage at Adelaide Fringe Festival  Deaths by suicide have reached a 10 year high	1
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	b99feeb38be53d1090f6022b770ddee1	20150213-twt11-blindparade	text_metadata	visualise Adelaide Fringe Parade  Thousands of artists from around the world have arrived in Adelaide for the	2
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	a04a11096d4e09589dd92f712e04fafb	20141115-sam07-feastfestival	text_metadata	Feast Festival  Over the next fortnight, Adelaide will host the gay and lesbian Feast Festival  Tens	3
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	9bb6fa332ef6de9ab5003c5e292a093f	20141128-pm08-huntfestguns	text_metadata	Hunting festival given go ahead to sell guns  Opponents of an annual hunting festival say the sale of	4
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	9c5eaa75d17882996a4a22a8c8cf8	20141226-am05-christmastrash	text_metadata	Companies urged not to dump bad news during festive season  This year's gift-giving season has brought	5
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	f600443dd9ac36cb45decc6b98d0536e	20150209-pm10-drugdeath	text_metadata	Dance festival overdose death prompts drug policy debate  One man is dead and four others are in hospital	6
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	5f7fc30efe2232ca81560168913614e	20141126-twt-hugheslatest	text_metadata	undergoes brain scans in a Sydney hospital  The fringe test player was struck on the head by a bouncer	7
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	bc0f110fce65fe9c891a2cd27cfbae6d	20150220-eam03-icehouse	text_metadata	pandemic  A rehab facility on Melbourne's urban fringe is taking a holistic approach to dealing with the	8
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	88b1b10c5233b36ca62e90d22390423c	20150311-pm08-nuclearprotest	text_metadata	Nuclear protests in Adelaide on anniversary of Fukushima  Protesters in Adelaide have used the anniversary	9
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	22e582e40f3b145fbde3c73bdd17d831	20150209-pm11-boatliteracy	text_metadata	The boat was auctioned at today's Wooden Boat Festival in Hobart	10
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	d7d949b64821f63f9fc791ea2762b39	20141114-pm03-g20rallyrpl	text_metadata	protest Aboriginal deaths in custody ahead of the G20  Family members of people who have died in police	1
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	394616085a082e32bfef5f53584ce677	20142023-pm07-deathrally	text_metadata	who died in police custody in August  The 22-year-old was locked up in a West Australian police station	2
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	d1f9529b34d64e348705f0f0b9a30d10	20130204-twt10-inquestdelay	text_metadata	after death in custody  The family of an Aboriginal woman who died last year in police custody in Western	3
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	1dfc566872139b30d110c603a3924f8e	20141023-rnam06-wadeathupdate	text_metadata	hours revealed  The family of an Aboriginal woman who died in police custody in Western Australia in August	4
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	77006aa1d595f8ce92d17b606c7c0efd	20141119-twt08-palmisland	text_metadata	Palm Island death in custody  repercussions felt 10 years on  Ten years ago, Aboriginal man Cameron Doomadgee	5
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	bd6b2cc11d7606038c41d6fdcb681a18	20141209-rnpm06-tangcoroners	text_metadata	outside the Dandenong Police Station  Fifty-three-year-old Gong Ling Tang died of internal bleeding	6
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	8aa280c237301adc3598bfe1628d60a5	20141016-pm10-dvresponse	text_metadata	became one of those women  A coronial inquiry into her death found that police missed many possible	7
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	4f6aa5f61da19e7443b774dff439f999	20150202-twt11-racefixing	text_metadata	trainers, drivers and owners are in custody and being questioned by police into allegations they were involved	8
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	f1b3ad0f151ab693f2124926825c5626	20141104-pm09-dvjail	text_metadata	serious assault will have to serve some time in custody	9
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	dfde5553c3dbb5d2b6177a88a4a91d6	20141114-rnam04-rehabdeath	text_metadata	in mandatory alcohol rehab scheme  An Aboriginal woman has died while being held in the Northern Territory's	10
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	96cca7b3653fcfc6ea0e38a7312331e0	20150327-eam01-crashshock	text_metadata	prosecutors have announced  German national Andreas Lubitz had 630 hours flying time, and was a trusted	1
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	d1395e9b76ef39fe30593feed32cf9c0	20150327-twt01-pilotprofile	text_metadata	It appears the 28-year-old co-pilot Andreas Lubitz barricaded himself alone in the cockpit and set it	2
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	e0881a36f97af892cb7017774ce3642d	20150328-sam0102-crashpilotgermanpilot	text_metadata	doctor's certificate at the home of Andreas Lubitz, the co-pilot of Germanwings flight 9525, but they say it	3
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	3609d9f13622e227b9ed3cc159fabd01	20150331-eam01-suicidelubitz	text_metadata	Germanwings co-pilot Lubitz treated for suicidal tendencies years earlier  Germanwings co-pilot Lubitz	4
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	28b89d702445c24971aba65ef68ee9e5	20150330-twt6-german-pregnantRPL	text_metadata	Australia announces two-person cockpit rule, as Germanwings crash investigation continues  Australia announces	5
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	32dd47189ba0f9937735e4e734f32b9b	20150326-rnam01-planecrash	text_metadata	Lufthansa Group CEO says Germanwings crash remains 'incomprehensible'  Lufthansa group CEO Carsten Spohr	6
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	2fe6117d6d5cc6c5706c8fffa70ff791	20150325-twt02-frenchphoner	text_metadata	Black box uncovered from Germanwings plane crash  A German jetliner has crashed in the French Alps, killing	7
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	f9ef54d02b917f494b47af2554b7edbd	20150325-pm01-crashgearin	text_metadata	Two Australians confirmed victims of Germanwings plane crash  Once again a commercial passenger aircraft	8
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	a7234090c1dd4dcc00ce3ec1143505e4	20150330-rnam04-crashupdate	text_metadata	alleged recording of Germanwings final moments  Six days into the search of the Germanwings crash site in the	9
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	20397cc62952c9159306b287d0ca21ea	20150327-rnam02-planefollow	text_metadata	procedures in light of the news that the co-pilot of Germanwings flight 9525 deliberately locked the captain out	10
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	bd0cb5b53450601e053f7ec3943b5b10	20141218-pm04cubalibre	text_metadata	enemies, the United States and Cuba are restoring diplomatic relations  The leaders of both countries	1
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	4b59c460b8d9cac6bebeb93667d9c8eb	20141218-am06-cubaobamarpl	text_metadata	Cuba and US swap prisoners, take steps to normalise relationship  The United States and Cuba are talking	2
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	cb9125cdd6b8a8c2d84a6ef987ee44fe	20141218-twt06-henkencuba	text_metadata	re-establish diplomatic ties and boost trade  The World Today spoke to Ted Henken, a Cuba analyst City	3
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	e7a6840bd6e9e54811331e097a55e9d0	20141218-twt05-yanquishavana	text_metadata	US and Cuba will re-establish diplomatic ties in historic deal  There's outrage and joy over the decision	4
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	620bd778f2498fa9606bf5ee7f656f7e	20141017-twt09-colomboplan	text_metadata	in Yogyakarta  It's designed to further diplomatic relations between Australia and its Asian neighbours	5
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	9d0e3228ca85ffd54cd7beed6f890a42	20141028-twt08-alcoholsummit	text_metadata	health experts, police and victims of alcohol related violence  The Opposition leader Bill Shorten has	6
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	428968f4f9fac039e78590f657be824	20141014-pm01-russian-response	text_metadata	embassy says relations with Australia at an all-time low  A Russian embassy spokesman says relations with Australia	7
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	30343491a77fec6c2bfdc6311b49ec8e	20141027-pm10-chocolatememory	text_metadata	Cocoa can help reverse age-related memory decline  US Scienists say high doses of cocoa flavanols can	8
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	bc3e4fc2f317ca3a0e7e6b82c3e35f8a	20141021-pm07-goughchina	text_metadata	controversial, but his trip was soon seen as a diplomatic masterstroke when eight months later US president	9
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	84146008f319a77e2af01652f7f291cc	20141002-twt01-IRAQMISSION	text_metadata	their first support missions over Iraq, but more diplomatic and legal hurdles need to be cleared in Baghdad	10
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	e2785af27cc60248f882022fe3e474a0	20141031-pm05-newcrestvote	text_metadata	big protest vote against the pay and bonuses of the company's executives  Nearly half of all votes cast	1
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	175a0db11811a6174e948556f6f28755	20150212-twt07-telstraprofit	text_metadata	certainty in Canberra  He's also called on companies to pay their taxes where they make their profits	2
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	df6cd188b00bd6aa2c7efc44aa0b80ac	20141013-twt06-hkmonday	text_metadata	Hong Kong boss warns protesters Beijing is not for turning  The chief executive of Hong Kong, C Y Leung	3
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	1f6f797f9a4d01c89eb310b789581ebd	20141003-pm07-HKACELIVE	text_metadata	Hong Kong protesters vow to remain until demands are met  For the sixth day, protesters in Hong Kong	4
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	db76235fcc7f2f122b179e02e8ddf3c	am20141107-am-lambieRPL	text_metadata	Senator Jacqui Lambie voting against all govt legislation until defence gets a pay rise  Outspoken Palmer	5
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	1039d3373d4620ff89395aff7b89ad5	20141107-pm4-lambiebreakout	text_metadata	the below inflation pay deal meted out to the defence forces  She's vowed to vote against all Government	6
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	496b7899c6dd1ad55dc3608da724e145	20141001-twt05-lockehk	text_metadata	calling on the city's chief executive to meet them or face wider actions  Protesters are now into the second	7
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	5e90cf809e5c33a796cd430ab1d4436e	20141017-pm10-tvstreaming	text_metadata	television to online, one of the leading US pay TV companies has announced its launching a direct streaming	8
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	e91403c561063b9774303d111f75f9c5	20141003-eam03-brazilelection	text_metadata	first round elections  In spite of all the violent protests in Brazil over the past year targeting the government	9
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	6014ea7d4c7e374d42f83beaca4ef6b4	20141002-twt08-binglingiv	text_metadata	Hong Kong protests  Tens of thousands of demonstrators are threatening to ramp up their protests if Hong	10
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	a35d320258f3cecf94fb65c55a439a5d	20141220-am07-cfmeu	text_metadata	the Royal Commission into Trade Union Governance and Corruption as a "colossal waste of money"  The royal	1
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	2a3f38cb03ec0dfbcffe210013862258	20141031-pm01-rplcunionstaskforce	text_metadata	Trade union royal commission clears Julia Gillard of any crime  There's a call for charges to be laid	2
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	6d0f60c8a5815e0a714931bc4cae84ce	20141219-pm04-commissionfollow	text_metadata	in wake of union royal commission report  The Trade Union Royal Commission's interim report says charges	3
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	ee574969e572723d870fa773dc11dad3	20141219-twt08-unioncommissionrpl	text_metadata	Trade union royal commission calls for charges against union officials  The Royal Commission into Trade	4
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	2fb5e2affb90eae4a57febcfe4e7c892	20141017-pm05-bigjim	text_metadata	the trade union royal commission was recalled to hear more about alleged bribes paid to a CFMEU official	5
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	fe66eead0455fc7fb9a63cd3176ace2f	20141007-pm02-commissionextended	text_metadata	Labor and union outraged at Royal Commission extension  The Royal Commission into Trade Union governance	6
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	21ea15b1aab631ca3a349609299045d3	20141101-sam02-unionfallout	text_metadata	against union figures in wake of royal commission  The senior lawyer assisting the trade union royal commission	7
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	2329913dac2f8b9b242d50321ed1bbc7	20141219-twt09-actureax	text_metadata	s decision to release the interim report into the Royal Commission into Trade Union Corruption and	8
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	ba34e86a5afc38bf1ab10f7a20c1bce4	20141008-rnam03-brandiscommision	text_metadata	Union Royal Commission extended for 12 months but Labor and unions cry foul  The Royal Commission into	9
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	ceeb21a78a3f2a0bdf1144b395f7c1e3	20141120-pm03-cfmeuboycott	text_metadata	CFMEU facing fines of up to $10 million for Boral secondary boycott  Australia's construction union the	10
