query_id	query	doc_id	audio_filename	summary_type	audio_summary_filename	rank
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	ade6d8a71c122665827cf2aacdfb96ad	20141203-twt06-chokingdeath	audio_metadata_synt	audio_metadata_synt/1_7b62064f74efab3b08e799921e33cd07_20141203-twt06-chokingdeath	6
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	ca90562731d0816ed6f09f8abf4af62c	20150213-eam03-rioprofit	audio_metadata_synt	audio_metadata_synt/1_7b62064f74efab3b08e799921e33cd07_20150213-eam03-rioprofit	7
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	b357464ff85c538d6d02f966157dd729	20141205-twt-09-fatalcomedy	audio_metadata_synt	audio_metadata_synt/1_7b62064f74efab3b08e799921e33cd07_20141205-twt-09-fatalcomedy	8
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	77b9ebadb4199d9737110bac29151ba6	20141204-pm02-nyverdict	audio_metadata_synt	audio_metadata_synt/1_7b62064f74efab3b08e799921e33cd07_20141204-pm02-nyverdict	9
1_7b62064f74efab3b08e799921e33cd07	Black Saturday AusNet payout	2fe6117d6d5cc6c5706c8fffa70ff791	20150325-twt02-frenchphoner	audio_metadata_synt	audio_metadata_synt/1_7b62064f74efab3b08e799921e33cd07_20150325-twt02-frenchphoner	10
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	ac46b26e8ef3b971959e410108801c88	20150216-eam03-freedomrides	audio_metadata_synt	audio_metadata_synt/1_16a5aeb80231da572d417ad1a5fadfe7_20150216-eam03-freedomrides	1
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	16a5aeb80231da572d417ad1a5fadfe7	20150217-pm06-geraldstoneivrpl	audio_metadata_synt	audio_metadata_synt/1_16a5aeb80231da572d417ad1a5fadfe7_20150217-pm06-geraldstoneivrpl	2
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	87ccee60d4f5ed6ea773bce5d3717092	20150218-am07-freedomleaves	audio_metadata_synt	audio_metadata_synt/1_16a5aeb80231da572d417ad1a5fadfe7_20150218-am07-freedomleaves	3
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	84af6b0a20481c9ea2162bc9c331e710	20150220-rnam05-moreepreview	audio_metadata_synt	audio_metadata_synt/1_16a5aeb80231da572d417ad1a5fadfe7_20150220-rnam05-moreepreview	4
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	8ecfc946d83ff04eca51d39d42f35338	20150216-twt10-morefreedom	audio_metadata_synt	audio_metadata_synt/1_16a5aeb80231da572d417ad1a5fadfe7_20150216-twt10-morefreedom	5
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	80bd2bc1ec572e75b9f3a265353ea0e1	20150220-twt12-moree	audio_metadata_synt	audio_metadata_synt/1_16a5aeb80231da572d417ad1a5fadfe7_20150220-twt12-moree	6
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	f75c1289d0b7a9064a1bb1c3d9b65fb3	20150204-pmrn05-juliandisneyiv	audio_metadata_synt	audio_metadata_synt/1_16a5aeb80231da572d417ad1a5fadfe7_20150204-pmrn05-juliandisneyiv	7
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	6dc4232478ce1fce529d5566069f5aca	20141013-twt07-hughmackay	audio_metadata_synt	audio_metadata_synt/1_16a5aeb80231da572d417ad1a5fadfe7_20141013-twt07-hughmackay	8
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	d3f39cbd1167c66bd5842dc117e0ae7c	20150202-pm01-greste	audio_metadata_synt	audio_metadata_synt/1_16a5aeb80231da572d417ad1a5fadfe7_20150202-pm01-greste	9
1_16a5aeb80231da572d417ad1a5fadfe7	Freedom Ride Perkins	96239419fc3425eca0df162ad33f030	20150203-rnam01-grestespeaks	audio_metadata_synt	audio_metadata_synt/1_16a5aeb80231da572d417ad1a5fadfe7_20150203-rnam01-grestespeaks	10
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	33e6d6777f3f00bcab0618de79c1ef89	20141209-pm10-absreport	audio_metadata_synt	audio_metadata_synt/2_33e6d6777f3f00bcab0618de79c1ef89_20141209-pm10-absreport	1
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	5c33467cefeeba65f1ae75dd728837e	20141017-twt06-brandisiv	audio_metadata_synt	audio_metadata_synt/2_33e6d6777f3f00bcab0618de79c1ef89_20141017-twt06-brandisiv	2
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	d2e749c402d77847a64d2b09d29321b0	20141213-am07-japan	audio_metadata_synt	audio_metadata_synt/2_33e6d6777f3f00bcab0618de79c1ef89_20141213-am07-japan	3
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	1cfa98ccb84d7a4146e83c534f731827	20141009-rnam03-ryanabs	audio_metadata_synt	audio_metadata_synt/2_33e6d6777f3f00bcab0618de79c1ef89_20141009-rnam03-ryanabs	4
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	86791776cc90f6afcbee01324d6a49fe	20150317-twt06-tradersinside	audio_metadata_synt	audio_metadata_synt/2_33e6d6777f3f00bcab0618de79c1ef89_20150317-twt06-tradersinside	5
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	7dd028fd55dd49f8a6c25b52232e74f3	20141119-eam03-japanelections	audio_metadata_synt	audio_metadata_synt/2_33e6d6777f3f00bcab0618de79c1ef89_20141119-eam03-japanelections	6
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	58b724dfcc7e4fd89fd11f55c0b458e3	20141008-pm09-absjobs	audio_metadata_synt	audio_metadata_synt/2_33e6d6777f3f00bcab0618de79c1ef89_20141008-pm09-absjobs	7
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	dbae99556473ba28fd90c7a24a2b61f3	20150401-rnam01-ianharperiv	audio_metadata_synt	audio_metadata_synt/2_33e6d6777f3f00bcab0618de79c1ef89_20150401-rnam01-ianharperiv	8
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	c13d856cc72a481196aeffa3d170d356	20141009-twt03-jobslive	audio_metadata_synt	audio_metadata_synt/2_33e6d6777f3f00bcab0618de79c1ef89_20141009-twt03-jobslive	9
2_33e6d6777f3f00bcab0618de79c1ef89	ABS accepts recommendations	54899f24a54289d89cd8d70c1310750b	20141022-twt05-absestimates	audio_metadata_synt	audio_metadata_synt/2_33e6d6777f3f00bcab0618de79c1ef89_20141022-twt05-absestimates	10
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	556976dd99b275f62ca8a2b5e23c9b2b	20141219-pm06-martintribute	audio_metadata_synt	audio_metadata_synt/0_7651ce82f1625db7a03974e5f6d47a66_20141219-pm06-martintribute	1
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	655675bc4a558d0f3efb2714c2f5e972	20141216-pm01-siegetribute	audio_metadata_synt	audio_metadata_synt/0_7651ce82f1625db7a03974e5f6d47a66_20141216-pm01-siegetribute	2
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	a5d0df31047c6ea825e8f88fe8f0e8ae	20141217-twt04-johnobrian	audio_metadata_synt	audio_metadata_synt/0_7651ce82f1625db7a03974e5f6d47a66_20141217-twt04-johnobrian	3
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	7651ce82f1625db7a03974e5f6d47a66	20141216-twt03-martinplacetribute	audio_metadata_synt	audio_metadata_synt/0_7651ce82f1625db7a03974e5f6d47a66_20141216-twt03-martinplacetribute	4
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	34624b1831c1099da0b05753f501643	20141216-pm02-muslimsmartinplace	audio_metadata_synt	audio_metadata_synt/0_7651ce82f1625db7a03974e5f6d47a66_20141216-pm02-muslimsmartinplace	5
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	d9179726d6b645c885269451891dcf1a	20141218-twt03-siegethursday	audio_metadata_synt	audio_metadata_synt/0_7651ce82f1625db7a03974e5f6d47a66_20141218-twt03-siegethursday	6
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	cb4d265aa16dd318be703bdfdb6aa752	20141215-twt2-abbottpenguin-RPL	audio_metadata_synt	audio_metadata_synt/0_7651ce82f1625db7a03974e5f6d47a66_20141215-twt2-abbottpenguin-RPL	7
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	18d76c229a6ed307ed130fbeae591e4d	20141215-twt3-lindtworker-RPL	audio_metadata_synt	audio_metadata_synt/0_7651ce82f1625db7a03974e5f6d47a66_20141215-twt3-lindtworker-RPL	8
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	86c90bf9dd9a890b71ea55bb847584eb	20141218-twt01-gunsfollow	audio_metadata_synt	audio_metadata_synt/0_7651ce82f1625db7a03974e5f6d47a66_20141218-twt01-gunsfollow	9
0_7651ce82f1625db7a03974e5f6d47a66	floral tribute martin place	82db161eff74e9c6490d4075cacb37a6	20141215-twt01-siegeleadall	audio_metadata_synt	audio_metadata_synt/0_7651ce82f1625db7a03974e5f6d47a66_20141215-twt01-siegeleadall	10
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	38099afc5500bf2361a91e5761557ad2	20141213-am03-autopsy	audio_metadata_synt	audio_metadata_synt/3_38099afc5500bf2361a91e5761557ad2_20141213-am03-autopsy	1
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	83b679331551ae26782fdfcbcf29341a	20141127-am05-kiddeath	audio_metadata_synt	audio_metadata_synt/3_38099afc5500bf2361a91e5761557ad2_20141127-am05-kiddeath	2
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	4d69c6814f82f5d64971b8c1f27eeab7	20150311-twt07-isgirls	audio_metadata_synt	audio_metadata_synt/3_38099afc5500bf2361a91e5761557ad2_20150311-twt07-isgirls	3
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	e9a8fff07e9ab23e65cd846f62890d43	20141125-pm01-fergusonverdict	audio_metadata_synt	audio_metadata_synt/3_38099afc5500bf2361a91e5761557ad2_20141125-pm01-fergusonverdict	4
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	61e849573069ae02ce71f05061d99cc	20141125-twt06-policeshootings	audio_metadata_synt	audio_metadata_synt/3_38099afc5500bf2361a91e5761557ad2_20141125-twt06-policeshootings	5
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	44244b2edc50e95a01476942168c7f35	20150313-twt07-fergusonpolice	audio_metadata_synt	audio_metadata_synt/3_38099afc5500bf2361a91e5761557ad2_20150313-twt07-fergusonpolice	6
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	2e73c481c4cc909a650cd46c173c046f	20150314-am04-fergusonsat	audio_metadata_synt	audio_metadata_synt/3_38099afc5500bf2361a91e5761557ad2_20150314-am04-fergusonsat	7
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	508edf10d600afcd97a6e626dae025d7	20150226-am06-taserkids	audio_metadata_synt	audio_metadata_synt/3_38099afc5500bf2361a91e5761557ad2_20150226-am06-taserkids	8
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	512ee194158489ba2c78ccb20ac58638	20141013-pm11-day1guns	audio_metadata_synt	audio_metadata_synt/3_38099afc5500bf2361a91e5761557ad2_20141013-pm11-day1guns	9
3_38099afc5500bf2361a91e5761557ad2	US police shoot 12 year old boy toy gun	80bdebbd538dac747d765d7723ffb22a	20150311-rnam02-philippinesabuse	audio_metadata_synt	audio_metadata_synt/3_38099afc5500bf2361a91e5761557ad2_20150311-rnam02-philippinesabuse	10
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	68553637fbdd970354aa3ab696199d86	20150310-twt12-deaddog	audio_metadata_synt	audio_metadata_synt/1_68553637fbdd970354aa3ab696199d86_20150310-twt12-deaddog	1
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	a6bb7ed2cc4a6132adadbd2e538269a3	20150315-cr03-murderatcrufts	audio_metadata_synt	audio_metadata_synt/1_68553637fbdd970354aa3ab696199d86_20150315-cr03-murderatcrufts	2
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	dbcc077418e02acd610d8034af445972	20141009-twt06-eboladog	audio_metadata_synt	audio_metadata_synt/1_68553637fbdd970354aa3ab696199d86_20141009-twt06-eboladog	3
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	7bd425179951becfa62b4f12568e9d6c	20141124-twt10-koaladog	audio_metadata_synt	audio_metadata_synt/1_68553637fbdd970354aa3ab696199d86_20141124-twt10-koaladog	4
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	b411442ff3b151ad143db87cff251f6f	20131031-twt10-obesitycostrpl	audio_metadata_synt	audio_metadata_synt/1_68553637fbdd970354aa3ab696199d86_20131031-twt10-obesitycostrpl	5
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	e931c279cf18175936b0d86dd8e3a1d0	20141010-pm10-robsnarski	audio_metadata_synt	audio_metadata_synt/1_68553637fbdd970354aa3ab696199d86_20141010-pm10-robsnarski	6
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	d89ae40bba0c9d8ce137e60a47421378	20141002-am07-essendondecider	audio_metadata_synt	audio_metadata_synt/1_68553637fbdd970354aa3ab696199d86_20141002-am07-essendondecider	7
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	afe270cd6f5cef66da97eed5a55f04db	20150203-twt01-abbottchildcare	audio_metadata_synt	audio_metadata_synt/1_68553637fbdd970354aa3ab696199d86_20150203-twt01-abbottchildcare	8
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	7e1c3accc8065d5e58d9405bf9320d37	20141018-cr01-dogwhistle	audio_metadata_synt	audio_metadata_synt/1_68553637fbdd970354aa3ab696199d86_20141018-cr01-dogwhistle	9
1_68553637fbdd970354aa3ab696199d86	Dog show Crufts controversy	9b6ce3e5a62d2490a3a8e8bcef1f4389	20150311-twt06-hilaryqanda	audio_metadata_synt	audio_metadata_synt/1_68553637fbdd970354aa3ab696199d86_20150311-twt06-hilaryqanda	10
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	8f26d0a26567e3610de0292b071b4fea	20150216-twt01-abbottbali	audio_metadata_synt	audio_metadata_synt/0_a6d7e7357dcdc4c796a1e7409a2f18c7_20150216-twt01-abbottbali	11
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	5ea81d1023902eb3927008597ac0ae68	20150203-twt07-timlindseyiv	audio_metadata_synt	audio_metadata_synt/0_a6d7e7357dcdc4c796a1e7409a2f18c7_20150203-twt07-timlindseyiv	12
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	1f90380cda9df2e199f6008faa72520d	20150226-twt03-balicall	audio_metadata_synt	audio_metadata_synt/0_a6d7e7357dcdc4c796a1e7409a2f18c7_20150226-twt03-balicall	13
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	83ba4cf28e580e9bbef090683ca43a10	20150213-pm03-bishopiv	audio_metadata_synt	audio_metadata_synt/0_a6d7e7357dcdc4c796a1e7409a2f18c7_20150213-pm03-bishopiv	14
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	9a34ae84222fab3e1df985b5b60da268	20150209-eam03-balilawyerrpl	audio_metadata_synt	audio_metadata_synt/0_a6d7e7357dcdc4c796a1e7409a2f18c7_20150209-eam03-balilawyerrpl	15
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	a6d7e7357dcdc4c796a1e7409a2f18c7	20150226-twt04-georgeqna	audio_metadata_synt	audio_metadata_synt/0_a6d7e7357dcdc4c796a1e7409a2f18c7_20150226-twt04-georgeqna	16
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	fa80cdb35acfc3f8c315c8d7114b78a7	20150218-twt01-balininevigil	audio_metadata_synt	audio_metadata_synt/0_a6d7e7357dcdc4c796a1e7409a2f18c7_20150218-twt01-balininevigil	17
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	28ff46372e2db756246f733a20d6c321	20150315-cr02-deathwatch	audio_metadata_synt	audio_metadata_synt/0_a6d7e7357dcdc4c796a1e7409a2f18c7_20150315-cr02-deathwatch	18
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	f58b60cc90043af51b3a040015afb3ae	20150306-twt03-gregjenett	audio_metadata_synt	audio_metadata_synt/0_a6d7e7357dcdc4c796a1e7409a2f18c7_20150306-twt03-gregjenett	19
0_a6d7e7357dcdc4c796a1e7409a2f18c7	australian arrested in bali to be executed	dff38b8bb0cb1455ae812315cc37bb4c	20150216-am02-balicross	audio_metadata_synt	audio_metadata_synt/0_a6d7e7357dcdc4c796a1e7409a2f18c7_20150216-am02-balicross	20
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	aa5f28277aff96ab167725128252d7fe	20141021-twt10-mentalshortage	audio_metadata_synt	audio_metadata_synt/2_aa5f28277aff96ab167725128252d7fe_20141021-twt10-mentalshortage	1
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	ee54957924378e397fab77a5bef17e9f	20141027-am02-ebolaiv	audio_metadata_synt	audio_metadata_synt/2_aa5f28277aff96ab167725128252d7fe_20141027-am02-ebolaiv	2
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	c5a5dec8cbd17eaff3263816104ad1d2	20141017-twt01-ebolacrisis	audio_metadata_synt	audio_metadata_synt/2_aa5f28277aff96ab167725128252d7fe_20141017-twt01-ebolacrisis	3
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	d6af3490ea167d5371b22040f30f077	20150216-twt05-cricketbrawl	audio_metadata_synt	audio_metadata_synt/2_aa5f28277aff96ab167725128252d7fe_20150216-twt05-cricketbrawl	4
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	19688a41cb25c30364c145400a7fd959	20141015-twt09-bedshortage	audio_metadata_synt	audio_metadata_synt/2_aa5f28277aff96ab167725128252d7fe_20141015-twt09-bedshortage	5
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	4711f29c4735c0a03c22fdba9f8bf471	20141211-pm05-suicidehospitals	audio_metadata_synt	audio_metadata_synt/2_aa5f28277aff96ab167725128252d7fe_20141211-pm05-suicidehospitals	6
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	8520bf11eeeb2d17e1b20807a3613ae1	20150312-eam03-utahfiringsquad	audio_metadata_synt	audio_metadata_synt/2_aa5f28277aff96ab167725128252d7fe_20150312-eam03-utahfiringsquad	7
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	7211d5367f1f669a2a3d003296bb5d83	20141203-twt10-honeyshortage	audio_metadata_synt	audio_metadata_synt/2_aa5f28277aff96ab167725128252d7fe_20141203-twt10-honeyshortage	8
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	287265f691f6e4474a5a51daa03e1e6d	20141007-rnam05-kenyaprison	audio_metadata_synt	audio_metadata_synt/2_aa5f28277aff96ab167725128252d7fe_20141007-rnam05-kenyaprison	9
2_aa5f28277aff96ab167725128252d7fe	hospital bed shortage adelaide	3a349be9e91a630ab2a13b09de21cd34	20141205-rnpm03-tpvregional	audio_metadata_synt	audio_metadata_synt/2_aa5f28277aff96ab167725128252d7fe_20141205-rnpm03-tpvregional	10
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	d1790ccd0e01f83384f209a46d262378	20150219-twt11-mentalplay	audio_metadata_synt	audio_metadata_synt/2_b99feeb38be53d1090f6022b770ddee1_20150219-twt11-mentalplay	1
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	b99feeb38be53d1090f6022b770ddee1	20150213-twt11-blindparade	audio_metadata_synt	audio_metadata_synt/2_b99feeb38be53d1090f6022b770ddee1_20150213-twt11-blindparade	2
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	a04a11096d4e09589dd92f712e04fafb	20141115-sam07-feastfestival	audio_metadata_synt	audio_metadata_synt/2_b99feeb38be53d1090f6022b770ddee1_20141115-sam07-feastfestival	3
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	9bb6fa332ef6de9ab5003c5e292a093f	20141128-pm08-huntfestguns	audio_metadata_synt	audio_metadata_synt/2_b99feeb38be53d1090f6022b770ddee1_20141128-pm08-huntfestguns	4
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	9c5eaa75d17882996a4a22a8c8cf8	20141226-am05-christmastrash	audio_metadata_synt	audio_metadata_synt/2_b99feeb38be53d1090f6022b770ddee1_20141226-am05-christmastrash	5
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	f600443dd9ac36cb45decc6b98d0536e	20150209-pm10-drugdeath	audio_metadata_synt	audio_metadata_synt/2_b99feeb38be53d1090f6022b770ddee1_20150209-pm10-drugdeath	6
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	5f7fc30efe2232ca81560168913614e	20141126-twt-hugheslatest	audio_metadata_synt	audio_metadata_synt/2_b99feeb38be53d1090f6022b770ddee1_20141126-twt-hugheslatest	7
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	bc0f110fce65fe9c891a2cd27cfbae6d	20150220-eam03-icehouse	audio_metadata_synt	audio_metadata_synt/2_b99feeb38be53d1090f6022b770ddee1_20150220-eam03-icehouse	8
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	88b1b10c5233b36ca62e90d22390423c	20150311-pm08-nuclearprotest	audio_metadata_synt	audio_metadata_synt/2_b99feeb38be53d1090f6022b770ddee1_20150311-pm08-nuclearprotest	9
2_b99feeb38be53d1090f6022b770ddee1	adelaide fringe festival	22e582e40f3b145fbde3c73bdd17d831	20150209-pm11-boatliteracy	audio_metadata_synt	audio_metadata_synt/2_b99feeb38be53d1090f6022b770ddee1_20150209-pm11-boatliteracy	10
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	d7d949b64821f63f9fc791ea2762b39	20141114-pm03-g20rallyrpl	audio_metadata_synt	audio_metadata_synt/0_d1f9529b34d64e348705f0f0b9a30d10_20141114-pm03-g20rallyrpl	1
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	394616085a082e32bfef5f53584ce677	20142023-pm07-deathrally	audio_metadata_synt	audio_metadata_synt/0_d1f9529b34d64e348705f0f0b9a30d10_20142023-pm07-deathrally	2
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	d1f9529b34d64e348705f0f0b9a30d10	20130204-twt10-inquestdelay	audio_metadata_synt	audio_metadata_synt/0_d1f9529b34d64e348705f0f0b9a30d10_20130204-twt10-inquestdelay	3
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	1dfc566872139b30d110c603a3924f8e	20141023-rnam06-wadeathupdate	audio_metadata_synt	audio_metadata_synt/0_d1f9529b34d64e348705f0f0b9a30d10_20141023-rnam06-wadeathupdate	4
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	77006aa1d595f8ce92d17b606c7c0efd	20141119-twt08-palmisland	audio_metadata_synt	audio_metadata_synt/0_d1f9529b34d64e348705f0f0b9a30d10_20141119-twt08-palmisland	5
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	bd6b2cc11d7606038c41d6fdcb681a18	20141209-rnpm06-tangcoroners	audio_metadata_synt	audio_metadata_synt/0_d1f9529b34d64e348705f0f0b9a30d10_20141209-rnpm06-tangcoroners	6
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	8aa280c237301adc3598bfe1628d60a5	20141016-pm10-dvresponse	audio_metadata_synt	audio_metadata_synt/0_d1f9529b34d64e348705f0f0b9a30d10_20141016-pm10-dvresponse	7
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	4f6aa5f61da19e7443b774dff439f999	20150202-twt11-racefixing	audio_metadata_synt	audio_metadata_synt/0_d1f9529b34d64e348705f0f0b9a30d10_20150202-twt11-racefixing	8
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	f1b3ad0f151ab693f2124926825c5626	20141104-pm09-dvjail	audio_metadata_synt	audio_metadata_synt/0_d1f9529b34d64e348705f0f0b9a30d10_20141104-pm09-dvjail	9
0_d1f9529b34d64e348705f0f0b9a30d10	aboriginal women died police custody	dfde5553c3dbb5d2b6177a88a4a91d6	20141114-rnam04-rehabdeath	audio_metadata_synt	audio_metadata_synt/0_d1f9529b34d64e348705f0f0b9a30d10_20141114-rnam04-rehabdeath	10
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	96cca7b3653fcfc6ea0e38a7312331e0	20150327-eam01-crashshock	audio_metadata_synt	audio_metadata_synt/1_d1395e9b76ef39fe30593feed32cf9c0_20150327-eam01-crashshock	1
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	d1395e9b76ef39fe30593feed32cf9c0	20150327-twt01-pilotprofile	audio_metadata_synt	audio_metadata_synt/1_d1395e9b76ef39fe30593feed32cf9c0_20150327-twt01-pilotprofile	2
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	e0881a36f97af892cb7017774ce3642d	20150328-sam0102-crashpilotgermanpilot	audio_metadata_synt	audio_metadata_synt/1_d1395e9b76ef39fe30593feed32cf9c0_20150328-sam0102-crashpilotgermanpilot	3
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	3609d9f13622e227b9ed3cc159fabd01	20150331-eam01-suicidelubitz	audio_metadata_synt	audio_metadata_synt/1_d1395e9b76ef39fe30593feed32cf9c0_20150331-eam01-suicidelubitz	4
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	28b89d702445c24971aba65ef68ee9e5	20150330-twt6-german-pregnantRPL	audio_metadata_synt	audio_metadata_synt/1_d1395e9b76ef39fe30593feed32cf9c0_20150330-twt6-german-pregnantRPL	5
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	32dd47189ba0f9937735e4e734f32b9b	20150326-rnam01-planecrash	audio_metadata_synt	audio_metadata_synt/1_d1395e9b76ef39fe30593feed32cf9c0_20150326-rnam01-planecrash	6
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	2fe6117d6d5cc6c5706c8fffa70ff791	20150325-twt02-frenchphoner	audio_metadata_synt	audio_metadata_synt/1_d1395e9b76ef39fe30593feed32cf9c0_20150325-twt02-frenchphoner	7
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	f9ef54d02b917f494b47af2554b7edbd	20150325-pm01-crashgearin	audio_metadata_synt	audio_metadata_synt/1_d1395e9b76ef39fe30593feed32cf9c0_20150325-pm01-crashgearin	8
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	a7234090c1dd4dcc00ce3ec1143505e4	20150330-rnam04-crashupdate	audio_metadata_synt	audio_metadata_synt/1_d1395e9b76ef39fe30593feed32cf9c0_20150330-rnam04-crashupdate	9
